geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_state,region
13177,-22.813951149316207,-47.22434086940969,SP,Southeast
13183,-22.84130864526152,-47.21940877608377,SP,Southeast
13173,-22.79157326172888,-47.283156581597325,SP,Southeast
13175,-22.811418577663336,-47.24177202124911,SP,Southeast
13100,-22.923882117488567,-47.04015110865824,SP,Southeast
13152,-22.6362976512053,-47.18795651989215,SP,Southeast
13106,-22.88403319652071,-46.959756187704045,SP,Southeast
13141,-22.80512828442024,-47.143218525002766,SP,Southeast
13172,-22.814155269616304,-47.28249453803813,SP,Southeast
13165,-22.487091860243755,-47.21575974696741,SP,Southeast
13101,-22.90081444463038,-46.99864279239999,SP,Southeast
13154,-22.632411085950487,-47.176022324178064,SP,Southeast
13108,-22.891027500559517,-46.93773357898899,SP,Southeast
13107,-22.870096973628048,-46.95780941548847,SP,Southeast
13189,-22.867252818816223,-47.23172936395768,SP,Southeast
13144,-22.762924553984643,-47.19325014931619,SP,Southeast
13176,-22.901114435230465,-47.274131211104006,SP,Southeast
13147,-22.733134362183417,-47.14026536262738,SP,Southeast
13253,-22.993820438600167,-46.81014454759541,SP,Southeast
13283,-23.01011064782791,-46.98368633960173,SP,Southeast
13210,-23.21955226311385,-46.88331318927813,SP,Southeast
13276,-22.983092033963143,-46.99579127087601,SP,Southeast
13208,-23.190172576172973,-46.891633311270105,SP,Southeast
13221,-23.184985205666504,-46.82569758226659,SP,Southeast
13284,-23.028817866450463,-46.98774817623808,SP,Southeast
13280,-23.035339717467757,-46.97157885039535,SP,Southeast
13212,-23.151712385018914,-46.97128780668247,SP,Southeast
13290,-23.08412527710581,-46.98121307089687,SP,Southeast
13287,-23.048035628679557,-46.99742100929329,SP,Southeast
13274,-22.96262568971205,-46.97869548506475,SP,Southeast
13270,-22.976619071841363,-47.01071509319301,SP,Southeast
13207,-23.1954527149576,-46.885125855675454,SP,Southeast
13216,-23.15231078798525,-46.86832140856358,SP,Southeast
13219,-23.187084388467,-46.8516474016882,SP,Southeast
13218,-23.1886382132707,-46.87453437279828,SP,Southeast
13205,-23.249726298084145,-46.85297986568742,SP,Southeast
13203,-23.221847481562573,-46.86292270289681,SP,Southeast
13211,-23.179889672043977,-46.928510109318665,SP,Southeast
13272,-22.94509412337182,-46.99793671529901,SP,Southeast
13277,-22.99658400000001,-47.0037645,SP,Southeast
13206,-23.211714582578274,-46.8753760355472,SP,Southeast
13240,-23.087824894141608,-46.71345491227471,SP,Southeast
13213,-23.149994552971798,-46.946297992498806,SP,Southeast
13273,-22.946686728177077,-46.9746763873937,SP,Southeast
13238,-23.237674244304586,-46.76839048567362,SP,Southeast
13225,-23.221738357943583,-46.8463421029226,SP,Southeast
13257,-22.995677703232374,-46.857106243157794,SP,Southeast
13260,-22.866518037785752,-46.79872901119849,SP,Southeast
13232,-23.20706431353269,-46.760735214610754,SP,Southeast
13289,-23.03693517147554,-46.98252638233038,SP,Southeast
13209,-23.17965058485729,-46.90576352862229,SP,Southeast
13275,-22.9865591766809,-46.98871848455929,SP,Southeast
13285,-23.03701276533717,-47.00571221793136,SP,Southeast
13202,-23.207180112486483,-46.87693047864591,SP,Southeast
13214,-23.148804478137823,-46.92948882832884,SP,Southeast
13295,-23.15915219401001,-47.05820782584106,SP,Southeast
13233,-23.182970624262925,-46.74415175933935,SP,Southeast
13201,-23.192759454717024,-46.87833704570238,SP,Southeast
13278,-23.00828704369726,-47.00919837209965,SP,Southeast
13223,-23.214642313163168,-46.80396377210217,SP,Southeast
13236,-23.212470018575537,-46.7944565151719,SP,Southeast
13256,-23.01947776599893,-46.85363048752829,SP,Southeast
13254,-23.00670912213648,-46.8123500085026,SP,Southeast
13252,-22.962507150351165,-46.79794228444784,SP,Southeast
13222,-23.19523611721517,-46.81228474481012,SP,Southeast
13215,-23.17589664637174,-46.886594495206815,SP,Southeast
13224,-23.2256361212416,-46.8352505773309,SP,Southeast
13251,-22.988874545477703,-46.84197558882967,SP,Southeast
13231,-23.199116360441224,-46.78529346688349,SP,Southeast
13255,-23.02208878722264,-46.84614507475785,SP,Southeast
13271,-22.963253612775464,-47.01219940781335,SP,Southeast
13288,-23.06207686756803,-47.02026431552282,SP,Southeast
13279,-23.008964328974923,-47.0273853407067,SP,Southeast
13230,-23.207613663145278,-46.78639361266252,SP,Southeast
13220,-23.21556855333337,-46.8459750798889,SP,Southeast
13226,-23.249007721987628,-46.82496052725624,SP,Southeast
13250,-23.005474434298936,-46.84112811740003,SP,Southeast
13282,-23.03975168054013,-46.91841758516057,SP,Southeast
13234,-23.20610112827433,-46.72411527099542,SP,Southeast
13286,-23.05291015306753,-47.03164833595455,SP,Southeast
13281,-23.317880249016063,-45.97325073036114,SP,Southeast
13347,-23.141554810215275,-47.23811647179686,SP,Southeast
13360,-23.0122137105142,-47.52203973160603,SP,Southeast
13323,-23.225911871187957,-47.26603912401082,SP,Southeast
13309,-23.28024027283236,-47.28408336583513,SP,Southeast
13313,-23.24302673659768,-47.32897776089215,SP,Southeast
13385,-22.78706404421539,-47.29741233595029,SP,Southeast
13310,-23.27791979536116,-47.29777730942436,SP,Southeast
13380,-22.779754253242903,-47.295758177052605,SP,Southeast
13308,-23.387817863375663,-47.34781496143656,SP,Southeast
13346,-23.1144961851232,-47.22977576894223,SP,Southeast
13330,-23.089034640573622,-47.21441923786709,SP,Southeast
13329,-23.178684008309883,-47.29319089454089,SP,Southeast
13331,-23.08609461599848,-47.224962351552726,SP,Southeast
13304,-23.277113936724533,-47.27658838802001,SP,Southeast
13315,-23.299821440186975,-47.13776212614689,SP,Southeast
13339,-23.09232014212125,-47.19741214338984,SP,Southeast
13322,-23.194155763010308,-47.26601382366275,SP,Southeast
13327,-23.175880576172972,-47.31592004954123,SP,Southeast
13334,-23.0836437668634,-47.20306975013413,SP,Southeast
13324,-23.20591698084141,-47.307845865803,SP,Southeast
13336,-23.070896172629727,-47.19852166042471,SP,Southeast
13301,-23.25803550268717,-47.29417635508712,SP,Southeast
13300,-23.27105086011885,-47.30173375047615,SP,Southeast
13335,-23.07456668181661,-47.194874824182456,SP,Southeast
13343,-23.102451439638717,-47.20594429294824,SP,Southeast
13320,-23.198860047870664,-47.29334560811024,SP,Southeast
13305,-23.28289182896337,-47.25198334700922,SP,Southeast
13348,-23.12851459612905,-47.2406058481293,SP,Southeast
13332,-23.068418877604,-47.23637230197927,SP,Southeast
13387,-22.77604211783433,-47.28409501796612,SP,Southeast
13350,-23.045485430713946,-47.37933912085125,SP,Southeast
13344,-23.11095082431186,-47.21624859616828,SP,Southeast
13370,-23.021344682864957,-47.528427787992975,SP,Southeast
13386,-22.799795282931704,-47.30314074414456,SP,Southeast
13390,-22.849226544300205,-47.61048571730711,SP,Southeast
13333,-23.06645625010041,-47.21591274539021,SP,Southeast
13311,-23.26608248211083,-47.31279244463039,SP,Southeast
13345,-23.096930888424048,-47.22158776519132,SP,Southeast
13337,-23.063410662849176,-47.16948905182437,SP,Southeast
13382,-22.802054627807152,-47.30784990256127,SP,Southeast
13318,-23.250572528997665,-47.05478099999999,SP,Southeast
13306,-23.29267167805407,-47.29641066902304,SP,Southeast
13340,-23.10225337735851,-47.182096252041575,SP,Southeast
13338,-23.089692080212355,-47.19608228864908,SP,Southeast
13321,-23.190243653067117,-47.291570633360266,SP,Southeast
13312,-23.25718023729017,-47.35604676504709,SP,Southeast
13349,-23.12745781267067,-47.24953698160618,SP,Southeast
13341,-23.11246447280425,-47.17232524434041,SP,Southeast
13375,-22.9294881423121,-47.56826980444118,SP,Southeast
13326,-23.19571962447347,-47.30481555259966,SP,Southeast
13328,-23.184582414451015,-47.328649797768485,SP,Southeast
13302,-23.264239933780345,-47.2738468670939,SP,Southeast
13389,-22.763895443632787,-47.22648201656057,SP,Southeast
13342,-23.144126107823592,-47.18406987459923,SP,Southeast
13355,-12.99385222547416,-38.4808818461084,SP,Southeast
13319,-23.28867817281418,-47.0565400118141,SP,Southeast
13388,-22.764706986163063,-47.24860116691918,SP,Southeast
13381,-22.801455426942493,-47.32591335692825,SP,Southeast
13468,-22.75357308071264,-47.3394119839509,SP,Southeast
13482,-22.57487785152052,-47.416177053147926,SP,Southeast
13416,-22.715110444918835,-47.645625352213,SP,Southeast
13450,-22.760477687572443,-47.41281121951772,SP,Southeast
13419,-22.726257875353635,-47.63781138952056,SP,Southeast
13469,-22.711207505135885,-47.367894719400994,SP,Southeast
13453,-22.73579256527013,-47.41089508396748,SP,Southeast
13413,-22.66565357337436,-47.60257665309577,SP,Southeast
13411,-22.671447720100478,-47.68291776300415,SP,Southeast
13454,-22.744969047625496,-47.37914712056189,SP,Southeast
13467,-22.78001467637804,-47.3518002860981,SP,Southeast
13480,-22.564590914795996,-47.40315315223038,SP,Southeast
13440,-22.84948225596616,-47.68109670487482,SP,Southeast
13401,-22.75658158673322,-47.6511707514571,SP,Southeast
13481,-22.599254430886607,-47.37980963550319,SP,Southeast
13473,-22.72893170107914,-47.301322143632056,SP,Southeast
13403,-22.727374795169958,-47.67061025477531,SP,Southeast
13474,-22.699283751601328,-47.3060578924634,SP,Southeast
13409,-22.677209288360626,-47.71180937705575,SP,Southeast
13484,-22.541719708891844,-47.427681190013296,SP,Southeast
13418,-22.72880404359728,-47.63173831975289,SP,Southeast
13422,-22.75043546601066,-47.60155698958399,SP,Southeast
13465,-22.74703919816495,-47.34322030252755,SP,Southeast
13405,-22.71683928585045,-47.65736585405934,SP,Southeast
13420,-22.74098779744896,-47.60706025967849,SP,Southeast
13471,-22.722145470713865,-47.33535052553523,SP,Southeast
13455,-22.72555372425961,-47.36655774789988,SP,Southeast
13472,-22.721365005132203,-47.321328748365374,SP,Southeast
13400,-22.734190708292505,-47.65736922147847,SP,Southeast
13457,-22.768743804807222,-47.395682479228896,SP,Southeast
13490,-22.47209221623169,-47.459789454545096,SP,Southeast
13456,-22.75967282783305,-47.364736674563375,SP,Southeast
13460,-22.778060459662225,-47.28202389849666,SP,Southeast
13485,-22.54610762836861,-47.38361823827112,SP,Southeast
13412,-22.693073720785986,-47.65447299085341,SP,Southeast
13483,-22.56835042131686,-47.44743947974489,SP,Southeast
13495,-22.59026385142432,-47.51988929812747,SP,Southeast
13451,-22.74909427716957,-47.42443670394211,SP,Southeast
13424,-22.75010052735289,-47.6459038030758,SP,Southeast
13423,-22.741294353655316,-47.59190415026848,SP,Southeast
13402,-22.74889090313922,-47.67870263641869,SP,Southeast
13408,-22.67126597723474,-47.69675782988044,SP,Southeast
13486,-22.568907864569766,-47.37619564683011,SP,Southeast
13466,-22.752315072998982,-47.32371492368279,SP,Southeast
13477,-22.744504121011012,-47.30243020136758,SP,Southeast
13426,-22.752261000000004,-47.62153799999999,SP,Southeast
13417,-22.746032877835145,-47.63636231303046,SP,Southeast
13470,-22.71890107574422,-47.3497633873832,SP,Southeast
13478,-22.737278419931872,-47.31266995989381,SP,Southeast
13458,-22.77434611235661,-47.39844370678993,SP,Southeast
13406,-22.68073272144369,-47.70099050140135,SP,Southeast
13425,-22.757830532892815,-47.60872688259565,SP,Southeast
13414,-22.702088667218387,-47.65731460235248,SP,Southeast
13487,-22.57899631642056,-47.37156127520432,SP,Southeast
13476,-22.744040339102405,-47.24289505970237,SP,Southeast
13475,-22.70505527699232,-47.272984386894834,SP,Southeast
13421,-22.76823217842944,-47.59592486661107,SP,Southeast
13432,-22.676453803284016,-47.770112916082496,SP,Southeast
13428,-22.735810383836405,-47.53812019649149,SP,Southeast
13479,-22.760113693741847,-47.3108787206844,SP,Southeast
13427,-22.743289215101832,-47.571772395089134,SP,Southeast
13452,-22.73098895310133,-47.4093459022908,SP,Southeast
13459,-22.73984285448193,-47.48625718248998,SP,Southeast
13415,-22.707341235356928,-47.5946920304113,SP,Southeast
13433,-22.56971348681403,-47.60996992951116,SP,Southeast
13500,-22.402133192076768,-47.56233402025511,SP,Southeast
13563,-22.001643392946637,-47.924424205357845,SP,Southeast
13537,-22.434117937517836,-47.71050177789937,SP,Southeast
13560,-22.01139055955482,-47.886487092764376,SP,Southeast
13502,-22.4294776769289,-47.58848653828849,SP,Southeast
13510,-22.457455770483627,-47.53936224061793,SP,Southeast
13574,-22.031055932281127,-47.89876955759132,SP,Southeast
13505,-22.392256145058425,-47.55944968375016,SP,Southeast
13506,-22.41279106394308,-47.55498970959049,SP,Southeast
13571,-22.033535693851,-47.866356326026384,SP,Southeast
13569,-22.01401696225976,-47.87496317485142,SP,Southeast
13504,-22.38438072912452,-47.586364840844695,SP,Southeast
13530,-22.24952039418273,-47.81123678056145,SP,Southeast
13564,-21.998509608817056,-47.898880140508304,SP,Southeast
13561,-22.014946613653425,-47.90148946378896,SP,Southeast
13503,-22.404280214539902,-47.57843446971193,SP,Southeast
13515,-22.50146285970488,-47.77297461817962,SP,Southeast
13570,-22.031991221156915,-47.87613457059884,SP,Southeast
13565,-21.969376473950696,-47.89086773875321,SP,Southeast
13566,-22.00055438718329,-47.88585695697964,SP,Southeast
13580,-22.064129300100667,-48.17887518860225,SP,Southeast
13575,-22.03342996672426,-47.91371971353119,SP,Southeast
13568,-22.016967296150906,-47.85171546211552,SP,Southeast
13501,-22.43774874385965,-47.5583294377924,SP,Southeast
13562,-22.004791731894475,-47.92391903635525,SP,Southeast
13572,-22.041836078850352,-47.89482580007645,SP,Southeast
13520,-22.5567717701264,-47.91123662245614,SP,Southeast
13567,-22.00000224424374,-47.87647347792721,SP,Southeast
13573,-22.064437791015006,-47.89639950819431,SP,Southeast
13590,-22.11041683240867,-48.30935219804882,SP,Southeast
13540,-22.220859538586105,-47.62390765610621,SP,Southeast
13509,-22.42932268504749,-47.5750200906148,SP,Southeast
13550,-22.12626771146922,-47.66165228278019,SP,Southeast
13525,-22.597237012242356,-47.87304162058393,SP,Southeast
13579,-22.43621639690722,-46.82823838566812,SP,Southeast
13508,-22.411489567314835,-47.57096343796528,SP,Southeast
13507,-22.41492896707656,-47.554698081077774,SP,Southeast
13578,-21.893562,-47.89098450000001,SP,Southeast
13601,-22.363302142939556,-47.38673630322003,SP,Southeast
13606,-22.355093829278463,-47.32579195272525,SP,Southeast
13631,-22.002685611188895,-47.42592206193028,SP,Southeast
13660,-21.858555070695942,-47.48403458197557,SP,Southeast
13650,-21.81702801458608,-47.24266525128645,SP,Southeast
13670,-21.69177606516385,-47.47882812541438,SP,Southeast
13615,-22.162480324228845,-47.38128759913256,SP,Southeast
13690,-21.915727706969644,-47.62033250569028,SP,Southeast
13614,-22.181778079147104,-47.39587118786719,SP,Southeast
13612,-22.1915194407346,-47.406601431329385,SP,Southeast
13632,-22.00467253391821,-47.41520040915975,SP,Southeast
13617,-22.18374808969113,-47.37924626337191,SP,Southeast
13607,-22.3724074299152,-47.34738062891686,SP,Southeast
13630,-22.00660589921609,-47.42763984666532,SP,Southeast
13604,-22.33251088443001,-47.377264861568456,SP,Southeast
13610,-22.188010549332656,-47.38890953944135,SP,Southeast
13600,-22.35906286886278,-47.3807194132873,SP,Southeast
13603,-22.357155798358097,-47.4052921218512,SP,Southeast
13635,-21.971012714097714,-47.42669321771252,SP,Southeast
13616,-22.16869311380004,-47.37632757980868,SP,Southeast
13643,-21.93360649999994,-47.35649072799998,SP,Southeast
13611,-22.20297400925932,-47.38019840185567,SP,Southeast
13605,-22.35221060164216,-47.37105202775028,SP,Southeast
13609,-22.383142071614014,-47.37688307369148,SP,Southeast
13636,-21.992120963143176,-47.42222340853305,SP,Southeast
13633,-22.009073454399637,-47.43894310790179,SP,Southeast
13641,-21.92307090817436,-47.36244374160741,SP,Southeast
13634,-21.998143112255253,-47.43774697906376,SP,Southeast
13613,-22.182877947739502,-47.40087091500408,SP,Southeast
13602,-22.36865797085809,-47.39891228711986,SP,Southeast
13625,-22.132956055094628,-47.45175231332934,SP,Southeast
13640,-21.94319165614812,-47.36460529515514,SP,Southeast
13638,-21.984978865128195,-47.414376365467575,SP,Southeast
13608,-22.35605528854832,-47.32474977930578,SP,Southeast
13738,-21.473396934171287,-47.00955329686342,SP,Southeast
13720,-21.592175195884263,-46.89389599036144,SP,Southeast
13700,-21.77858754402216,-47.09381672518129,SP,Southeast
13731,-21.470866436154637,-47.01839057008673,SP,Southeast
13770,-21.53291399999999,-46.63980225,SP,Southeast
13710,-21.716754014169144,-47.27203933359484,SP,Southeast
13760,-21.472572344386293,-46.74795423526378,SP,Southeast
13734,-21.46550827240684,-46.99450984500472,SP,Southeast
13780,-21.659389939778173,-46.73813797473669,SP,Southeast
13730,-21.46569907614626,-47.00475479474461,SP,Southeast
13737,-21.49767099861364,-47.01071214787522,SP,Southeast
13732,-21.454088788580005,-47.02192990714439,SP,Southeast
13736,-21.479141419872427,-47.00307581309471,SP,Southeast
13735,-21.46991461724356,-46.999383703144666,SP,Southeast
13755,-21.322006474668765,-47.02787711891929,SP,Southeast
13715,-21.737799874375423,-46.96780519384342,SP,Southeast
13790,-21.70963443187764,-46.8211988409707,SP,Southeast
13750,-21.409464471821305,-46.81178922637738,SP,Southeast
13733,-21.461800979445574,-47.00077905378499,SP,Southeast
13705,-21.89278315095601,-47.03750341460267,SP,Southeast
13739,-21.471544821615407,-47.03367128419283,SP,Southeast
13707,-21.94830470114984,-47.11760989711271,SP,Southeast
13820,-22.689712550377955,-46.98249303136359,SP,Southeast
13880,-21.83948265963376,-46.88952885213608,SP,Southeast
13840,-22.359648157307664,-46.93603474635176,SP,Southeast
13830,-22.607003040200272,-46.91414970477579,SP,Southeast
13848,-22.331248866205637,-46.9225796260173,SP,Southeast
